Place_Id,Place_Name,Description,Category,City,Price,Rating,Description_Clean,Fitur_Gabungan,Tipe_Wisata,Time_Minutes
382,Kampoeng Kopi Banaran,"Kampoeng Kopi Banaran, sebuah agro wisata perkebunan kopi di Kabupaten Semarang. Tempat wisata ini memiliki luas 462 hektar yang sebagian dijadikan resort dan tempat wisata. Lokasinya berada di Areal Perkebunan Kopi Kebun Getas Afdeling Assinan tepatnya Jl. Raya Semarang – Solo Km. 35. Lokasi Kampoeng Kopi Banaran yang berada di ketinggian 480 – 600m dpl membuat suhu udara disana sejuk antara 23ºC – 27ºC. Jadi cocok banget buat pelesir mencari udara dingin dan segar dengan pemandangan indah. Menghilangkan penat kesibukan Kota besar, di tengah perkebunan yang asri.",Taman Hiburan,Semarang,200000,43.0,kampoeng kopi banar agro wisata kebun kopi kabupaten semarang wisata milik luas hektar jadi resort wisata lokasi areal kebun kopi kebun getas afdeling assinan tepat jl raya semarang solo km lokasi kampoeng kopi banar tinggi dpl suhu udara sana sejuk cocok banget pelesir cari udara dingin segar pandang indah hilang penat sibuk kota tengah kebun asri,kampoeng kopi banar agro wisata kebun kopi kabupaten semarang wisata milik luas hektar jadi resort wisata lokasi areal kebun kopi kebun getas afdeling assinan tepat jl raya semarang solo km lokasi kampoeng kopi banar tinggi dpl suhu udara sana sejuk cocok banget pelesir cari udara dingin segar pandang indah hilang penat sibuk kota tengah kebun asri taman hiburan semarang,Taman Hiburan,60
383,Taman Tabanas,"Taman Tabanas merupakan sebuah taman yang letaknya berada di Tanjakan Gombel Semarang. Dari Taman Tabanas Semarang ini pengunjung bisa melihat landscape pemandangan kota Semarang menjadikan Taman Tabanas ini menjadi salah satu daya tarik untuk dikunjungi. Di sekitar Taman Tabanas Semarang ini terdapat Cafe, Resto dan Hotel, yang menambah indah dan menjadi satu daya tarik tersendiri Taman Tabanas Semarang. Taman Tabanas juga memiliki nama Gardu Pandang Gombel Semarang meski warga Semarang sendiri lebih mengnal taman ini dengan nama Taman Tabanas.",Taman Hiburan,Semarang,0,44.0,taman tabanas taman letak tanjak gombel semarang taman tabanas semarang unjung landscape pandang kota semarang jadi taman tabanas salah daya tarik kunjung taman tabanas semarang cafe resto hotel tambah indah daya tarik sendiri taman tabanas semarang taman tabanas milik nama gardu pandang gombel semarang warga semarang mengnal taman nama taman tabanas,taman tabanas taman letak tanjak gombel semarang taman tabanas semarang unjung landscape pandang kota semarang jadi taman tabanas salah daya tarik kunjung taman tabanas semarang cafe resto hotel tambah indah daya tarik sendiri taman tabanas semarang taman tabanas milik nama gardu pandang gombel semarang warga semarang mengnal taman nama taman tabanas taman hiburan semarang,Kebun/Taman,60
384,Kampung Tematik Jawi,"Tak dipungkiri lagi kalau Kampung Jawi Gunungpati Semarang memang sudah viral bahkan banyak dikunjungi masyarakat. Padahal wisata kuliner ini berawal dari kampung kecil, namun kini sudah banyak didatangi baik dari penduduk lokal hingga luar kota. Ketenaran pun kini juga kerap menghiasi lama sosmed. Saat mengunjungi Kampung Jawi Gunungpati ini kamu bisa merasakan atmosfer pedesaan tempo dulu. Selain itu, nuansa malam juga damai dan malam plus pencahayaan yang remang-remang, karena memang pakai lampu Sentir (lampu minyak). Jadi asik banget kalau untuk nongkrong lama-lama.",Budaya,Semarang,0,45.0,dipungkiri kampung jawi gunungpati semarang viral kunjung masyarakat wisata kuliner kampung datang duduk lokal kota tenar kerap hias sosmed unjung kampung jawi gunungpati rasa atmosfer desa tempo nuansa malam damai malam plus cahaya remang remang pakai lampu sentir lampu minyak asik banget nongkrong,dipungkiri kampung jawi gunungpati semarang viral kunjung masyarakat wisata kuliner kampung datang duduk lokal kota tenar kerap hias sosmed unjung kampung jawi gunungpati rasa atmosfer desa tempo nuansa malam damai malam plus cahaya remang remang pakai lampu sentir lampu minyak asik banget nongkrong budaya semarang,Budaya,60
385,Kampung Batik Gedong Semarang,"Kampung Batik Semarang merupakan salah satu kampung di Kota Semarang yang unik dan menarik yang selalu dikaitkan dengan batik Semarang sejak zaman dulu hingga sekarang. Kampung Batik Semarang ini letaknya ada di seputar daerah Bubagan Semarang. Kampung Batik Semarang dalam sejarah dari tahun 1970 sampai 1980 an, pada saat itu mati total tidak ada aktivitas membatik. Baru kemudian pada tahun 2005 mulai ada kegiatan, hal ini berlangsung karena ada anggapan “kok namanya Kampung Batik Semarang”. Akan tetapi, kok tidak ada orang yang membatik, maka mulailah kegiatan seperti pelatihan membatik sering digalakan, hal ini bertujuan untuk memfasilitasi dan merevitalisasi Kampung Batik Semarang. Pada waktu itu terkenal dengan Batik Krajan, Batik Gedong, Batik Tengah, Batik Malang, Batik Kubur Sari dan Batik Kandang Wedus yang terkenal dengan motifnya sendiri-sendiri. Akan tetapi sayang motif itu tidak terekam secara visual, dan ini sebenarnya menjadi harta karun yang belum ditemukan sampai sekarang visual pada motif batik-batik ini.",Budaya,Semarang,0,44.0,kampung batik semarang salah kampung kota semarang unik tarik kait batik semarang zaman kampung batik semarang letak putar daerah bubagan semarang kampung batik semarang sejarah tahun an mati total aktivitas batik tahun giat anggap nama kampung batik semarang batik giat latih batik gala tuju fasilitas revitalisasi kampung batik semarang waktu kenal batik krajan batik gedong batik tengah batik malang batik kubur sari batik kandang wedus kenal motif sayang motif rekam visual harta karun temu visual motif batik batik,kampung batik semarang salah kampung kota semarang unik tarik kait batik semarang zaman kampung batik semarang letak putar daerah bubagan semarang kampung batik semarang sejarah tahun an mati total aktivitas batik tahun giat anggap nama kampung batik semarang batik giat latih batik gala tuju fasilitas revitalisasi kampung batik semarang waktu kenal batik krajan batik gedong batik tengah batik malang batik kubur sari batik kandang wedus kenal motif sayang motif rekam visual harta karun temu visual motif batik batik budaya semarang,Budaya,60
386,Air Terjun Semirang,"Terletak di lereng Gunung Ungaran bagian utara, terdapat sebuah air terjun yang eksotis dengan kolam renang yang berwarna hijau yang dikelilingi popohonan dan kesejukan udara pegunungan. Nama lokasi tersebut adalah Air Terjun Semirang atau disebut juga Curug Semirang. Dan masyarakat Semarang menyebutnya dengan Curug Semarang. Karena keindahannya lokasi wisata ini sering dikunjungi oleh para wisatawan pada saat hari-hari biasa, apalagi saat liburan tiba. Air terjun Semirang atau Curug Semirang berada di kawasan hutan lindung dengan luas 10 hektar di bawah pengelolaan perum perhutani. Adapun air terjun ini memiliki ketinggian sekitar 45 meter. Jarak lokasi parkiran dengan lokasi air terjun sekitar 500 meter. Dan selama perjalanan, para pengunjung akan disuguhkan pemandangan alam yang masih asri dengan kesegaran udara yang sangat sejuk.",Cagar Alam,Semarang,9000,44.0,letak lereng gunung ungar utara air terjun eksotis kolam renang warna hijau keliling popohonan sejuk udara gunung nama lokasi air terjun semirang curug semirang masyarakat semarang sebut curug semarang indah lokasi wisata kunjung wisatawan libur air terjun semirang curug semirang kawasan hutan lindung luas hektar kelola perum hutan air terjun milik tinggi meter jarak lokasi parkir lokasi air terjun meter jalan unjung suguh pandang alam asri segar udara sejuk,letak lereng gunung ungar utara air terjun eksotis kolam renang warna hijau keliling popohonan sejuk udara gunung nama lokasi air terjun semirang curug semirang masyarakat semarang sebut curug semarang indah lokasi wisata kunjung wisatawan libur air terjun semirang curug semirang kawasan hutan lindung luas hektar kelola perum hutan air terjun milik tinggi meter jarak lokasi parkir lokasi air terjun meter jalan unjung suguh pandang alam asri segar udara sejuk cagar alam semarang,Air Terjun,60
387,Obyek Wisata Goa Kreo,"Goa Kreo Semarang yang berada di ibukota Jawa Tengah ini begitu hit di kalangan netizen. Tak heran jika cuaca cerah, antrian menuju ke sana begitu mengular. Meski tak ada angkutan umum menuju ke sana, tak menghalangi rasa penasaran wisatawan. Gua ini terbentuk secara alami yang membedakan gua ini dengan gua lainnya adalah letaknya. lokasinya terletak di tengah waduk jatibarang, sebuah bendungan yang membendung Sungai Kreo.",Cagar Alam,Semarang,5500,43.0,goa kreo semarang ibukota jawa tengah hit kalang netizen heran cuaca cerah antri ular angkut umum halang penasaran wisatawan gua bentuk alami beda gua gua letak lokasi letak tengah waduk jatibarang bendung bendung sungai kreo,goa kreo semarang ibukota jawa tengah hit kalang netizen heran cuaca cerah antri ular angkut umum halang penasaran wisatawan gua bentuk alami beda gua gua letak lokasi letak tengah waduk jatibarang bendung bendung sungai kreo cagar alam semarang,Goa,60
388,Watu Gunung Ungaran,"Objek wisata alam memang sangat cocok dikunjungi, terlebih saat akhir pekan. Ditambah lagi, lokasi objek wisata yang tidak terlalu jauh dari pusat kota. Seperti objek wisata Watu Gunung yang ada di Ungaran, Kota Semarang. Berkunjung ke wisata alam dapat membuat pikiran menjadi segar. Terlebih, objek wisata ini menawarkan wisata alam dan air yang menawan. Selain itu, dipadukan juga dengan nuansa adat Jawa yang khas. Dulunya, kawasan Watu Gunung ini bukanlah suatu objek wisata. Hanya tanah yang ditumbuhi pohon pala dan cengkeh yang lebat. Sayangnya, kawasan tersebut gersang dan susah mendapatkan air. Kemudian, di tahun 2004 sang pemilik berinisiatif untuk mendirikan villa pribadi. Dan lama kelamaan, dibuatlah objek wisata yang dibuka untuk umum. Dengan tetap mempertahankan bangunan joglo sebagai ciri khasnya.",Cagar Alam,Semarang,25000,44.0,objek wisata alam cocok kunjung pekan tambah lokasi objek wisata pusat kota objek wisata watu gunung ungar kota semarang kunjung wisata alam pikir segar objek wisata tawar wisata alam air tawan padu nuansa adat jawa khas dulunya kawasan watu gunung objek wisata tanah tumbuh pohon pala cengkeh lebat sayang kawasan gersang susah air tahun sang milik inisiatif diri villa pribadi buat objek wisata buka umum tahan bangun joglo ciri khas,objek wisata alam cocok kunjung pekan tambah lokasi objek wisata pusat kota objek wisata watu gunung ungar kota semarang kunjung wisata alam pikir segar objek wisata tawar wisata alam air tawan padu nuansa adat jawa khas dulunya kawasan watu gunung objek wisata tanah tumbuh pohon pala cengkeh lebat sayang kawasan gersang susah air tahun sang milik inisiatif diri villa pribadi buat objek wisata buka umum tahan bangun joglo ciri khas cagar alam semarang,Gunung/Bukit,60
389,Brown Canyon,"Di Indonesia, Brown Canyon adalah sebuah bekas penambangan tanah di Meteseh, Tembalang, Semarang. Lokasi ini menjadi salah satu lokasi (bukan tempat wisata) yang populer di Semarang dan dianggap mirip dengan Grand Canyon di Amerika Serikat. Kemiripan ini terletak pada bukit-bukit yang berubah menjadi tebing-tebing curam.",Cagar Alam,Semarang,0,42.0,indonesia brown canyon bekas tambang tanah meteseh tembalang semarang lokasi salah lokasi wisata populer semarang anggap grand canyon amerika serikat mirip letak bukit bukit ubah tebing tebing curam,indonesia brown canyon bekas tambang tanah meteseh tembalang semarang lokasi salah lokasi wisata populer semarang anggap grand canyon amerika serikat mirip letak bukit bukit ubah tebing tebing curam cagar alam semarang,Cagar Alam,60
390,Durian Gardens and Tourism Education Watu Simbar,"Perlu diketahui, watu simbar ini merupakan lokasi wisata yang menawarkan edukasi dari berbagai macam pohon durian. Walaupun terkesan biasa saja, hal tersebut lah yang sebenarnya menjadi keunikan tempat ini. Apabila seseorang datang kemari, orang tersebut akan bisa mempelajari banyak hal tentang pohon durian. Selain bisa mempelejari berbagai macam hal tentang pohon durian tersebut, tentu lah para pengunjung pun bisa membeli durian yang berada disana.",Cagar Alam,Semarang,5000,41.0,watu simbar lokasi wisata tawar edukasi pohon durian kes uni kemari ajar pohon durian lejar pohon durian unjung beli durian sana,watu simbar lokasi wisata tawar edukasi pohon durian kes uni kemari ajar pohon durian lejar pohon durian unjung beli durian sana cagar alam semarang,Kebun/Taman,60
391,Flower Farm Setiya Aji,"Di taman bunga Setiya Aji Flower Farm kita bisa melihat warna-warni bunga krisan yang terlihat sangat cantik. Selain itu lokasinya yang berada di dataran tinggi membuat udara di kebun bunga Bandungan ini terasa cukup segar. Taman bunga Setiya Aji Flower Farm Bandungan ini dalam sekejab menarik perhatian wisatawan, terutama kalangan anak muda yang penasaran ingin melihat keindahan bunga-bunga di tempat wisata Semarang tersebut. Kini Setiya Aji Flower Farm menjadi salah satu tempat wisata favorit di Bandungan yang wajib dikunjungi, terutama bagi wisatawan yang sedang mencari objek wisata romantis di Kabupaten Semarang selain di Gedong Songo.",Cagar Alam,Semarang,7500,41.0,taman bunga setiya aji flower farm warna warni bunga krisan cantik lokasi datar tinggi udara kebun bunga bandung segar taman bunga setiya aji flower farm bandung jab tarik perhati wisatawan kalang anak muda penasaran indah bunga bunga wisata semarang setiya aji flower farm salah wisata favorit bandung wajib kunjung wisatawan cari objek wisata romantis kabupaten semarang gedong songo,taman bunga setiya aji flower farm warna warni bunga krisan cantik lokasi datar tinggi udara kebun bunga bandung segar taman bunga setiya aji flower farm bandung jab tarik perhati wisatawan kalang anak muda penasaran indah bunga bunga wisata semarang setiya aji flower farm salah wisata favorit bandung wajib kunjung wisatawan cari objek wisata romantis kabupaten semarang gedong songo cagar alam semarang,Cagar Alam,60
392,Ekowisata Mangrove Wonorejo,Hutan Wisata Mangrove Surabaya merupakan wisata yang menggabungkan wisata rekreasi dan edukasi. Di area dengan luas kurang lebih 200 hektar ini ditanami berbagai tanaman bakau. Lokasi wisata ini dikelola dengan baik oleh pemerintah Kota Surabaya. Sehingga wisata ini diminati pengunjung karena tertata rapi dan bersih. Aktivitas wisata yang bisa dilakukan antara lain berkeliling hutan mangrove baik menggunakan perahu atau berjalan kaki . Serta wisata edukasi mengenai ekosistem sekitar._x000D_,Cagar Alam,Surabaya,0,43.0,hutan wisata mangrove surabaya wisata gabung wisata rekreasi edukasi area luas hektar tanam tanam bakau lokasi wisata kelola perintah kota surabaya wisata mati unjung tata rapi bersih aktivitas wisata keliling hutan mangrove perahu jalan kaki wisata edukasi ekosistem,hutan wisata mangrove surabaya wisata gabung wisata rekreasi edukasi area luas hektar tanam tanam bakau lokasi wisata kelola perintah kota surabaya wisata mati unjung tata rapi bersih aktivitas wisata keliling hutan mangrove perahu jalan kaki wisata edukasi ekosistem cagar alam surabaya,Cagar Alam,60
393,Taman Harmoni Keputih,"Tempat tersebut ialah Taman Hatmoni Keputih Surabaya yang memiliki segudang koleksi bunga warna-warni. Dulunya tempat ini merupakan lokasi pembuangan sampah atau TPA, namun kini bertransformasi menjadi sebuah wisata taman yang sangat cantik. Bukan hanya cantik, namun bunga-bunga yang bermekaran di Taman Harmoni terlihat sangat instagramable, sehingga tak heran jika mayoritas pengunjung tempat ini merupakan para kaum kawula muda penggiat sosial media. Lantas berapa sih budget untuk memasuki kawasan Taman Harmoni Surabaya ini? Kamu nggak perlu khawatir, karena harga tiket masuk Taman Harmoni Keputih Surabaya ini gratis. Kamu hanya perlu menyiapkan kocek untuk membayar karcis parkir saja.",Cagar Alam,Surabaya,0,44.0,taman hatmoni putih surabaya milik gudang koleksi bunga warna warni dulunya lokasi buang sampah tpa transformasi wisata taman cantik cantik bunga bunga mekar taman harmoni instagramable heran mayoritas unjung kaum kawula muda giat sosial media lantas sih budget pasuk kawasan taman harmoni surabaya nggak khawatir harga tiket taman harmoni putih surabaya gratis kocek bayar karcis parkir,taman hatmoni putih surabaya milik gudang koleksi bunga warna warni dulunya lokasi buang sampah tpa transformasi wisata taman cantik cantik bunga bunga mekar taman harmoni instagramable heran mayoritas unjung kaum kawula muda giat sosial media lantas sih budget pasuk kawasan taman harmoni surabaya nggak khawatir harga tiket taman harmoni putih surabaya gratis kocek bayar karcis parkir cagar alam surabaya,Kebun/Taman,60
